transaction_id,customer_id,age,account_balance,transaction_amount,transaction_type,merchant_category,device_type,transaction_location,is_foreign_transaction,failed_attempts_last_24h,avg_transaction_amount,transaction_frequency_24h,amount_deviation,is_fraud
TXN2577,CUST706,59,232359,1961.06,Online,Restaurant,Mobile,UK,1,2,3242,5,1280.94,0
TXN2578,CUST1293,25,239506,2656.06,Online,Grocery,Mobile,UK,0,5,3187,3,530.94,1
TXN2579,CUST1677,56,333733,4889.6,ATM,Electronics,Mobile,UK,0,1,3859,3,1030.6,0
TXN2580,CUST448,27,380831,597.09,Online,Grocery,Web,Nigeria,1,4,615,10,17.91,1
TXN2581,CUST1944,34,197377,4933.2,UPI,Grocery,Mobile,India,1,5,3052,4,1881.2,1
TXN2582,CUST348,28,4709,1552.12,ATM,Restaurant,Mobile,India,1,5,1630,9,77.88,1
TXN2583,CUST1671,44,486671,4956.35,ATM,Grocery,Mobile,Nigeria,1,2,3531,3,1425.35,0
TXN2584,CUST709,22,408203,3037.99,UPI,Electronics,Web,India,1,4,2297,8,740.99,1
TXN2585,CUST1261,51,271699,953.37,Online,Grocery,Mobile,UK,0,1,1318,10,364.63,0
TXN2586,CUST1604,31,394485,4222.8,Online,Electronics,Mobile,India,1,0,3584,2,638.8,0
TXN2587,CUST1715,50,331618,100.0,POS,Travel,Mobile,USA,0,0,2186,6,2086.0,0
TXN2588,CUST811,39,176042,2768.09,Online,Restaurant,Mobile,UK,1,5,3209,1,440.91,1
TXN2589,CUST440,21,302144,1077.7,UPI,Travel,Mobile,USA,0,5,1013,10,64.7,1
TXN2590,CUST1172,66,159459,3942.2,UPI,Grocery,Mobile,India,1,0,4298,1,355.8,0
TXN2591,CUST1691,22,447764,3421.04,UPI,Travel,Web,UK,0,3,4647,5,1225.96,0
TXN2592,CUST1209,69,265663,4198.83,POS,Restaurant,Web,USA,1,5,2943,6,1255.83,1
TXN2593,CUST1297,58,409131,3004.35,UPI,Electronics,Web,India,1,0,2798,9,206.35,0
TXN2594,CUST1941,44,417439,909.88,POS,Electronics,Web,Nigeria,1,3,3299,7,2389.12,0
TXN2595,CUST1093,40,499374,589.16,UPI,Electronics,Web,UK,1,3,512,10,77.16,0
TXN2596,CUST980,68,139248,966.72,ATM,Travel,Mobile,UK,1,3,2170,7,1203.28,0
TXN2597,CUST1036,27,453856,3748.07,ATM,Travel,Web,USA,1,5,4098,2,349.93,1
TXN2598,CUST1662,36,176442,2064.5,UPI,Grocery,Web,India,0,5,2089,9,24.5,1
TXN2599,CUST922,22,216820,1628.45,UPI,Grocery,Web,India,1,0,4588,5,2959.55,0
TXN2600,CUST145,21,339656,814.39,Online,Electronics,Web,India,1,1,4490,10,3675.61,0
TXN2601,CUST95,58,172370,583.54,Online,Travel,Mobile,UK,1,2,983,6,399.46,0
TXN2602,CUST73,46,415939,1127.09,ATM,Grocery,Mobile,Nigeria,1,4,1208,4,80.91,1
TXN2603,CUST347,45,319933,433.37,ATM,Restaurant,Web,India,1,0,539,7,105.63,0
TXN2604,CUST735,70,110551,5226.15,ATM,Restaurant,Web,UK,0,0,3780,3,1446.15,0
TXN2605,CUST536,63,425296,838.43,ATM,Electronics,Mobile,USA,1,2,3408,9,2569.57,0
TXN2606,CUST69,55,341300,2431.16,Online,Grocery,Mobile,USA,1,2,2638,1,206.84,0
TXN2607,CUST1449,39,184523,100.0,ATM,Electronics,Web,India,0,3,1079,5,979.0,0
TXN2608,CUST300,65,239197,2743.63,UPI,Restaurant,Web,UK,0,2,1459,7,1284.63,0
TXN2609,CUST1283,58,497834,2395.29,UPI,Restaurant,Web,UK,1,4,3950,6,1554.71,1
TXN2610,CUST1713,63,211790,7513.21,UPI,Restaurant,Mobile,USA,1,2,3846,6,3667.21,0
TXN2611,CUST1974,70,94125,5948.65,Online,Travel,Mobile,India,1,4,3756,7,2192.65,1
TXN2612,CUST436,60,427784,5392.89,POS,Grocery,Web,Nigeria,0,3,3728,3,1664.89,0
TXN2613,CUST1425,40,27505,4340.02,ATM,Electronics,Mobile,India,0,3,4213,7,127.02,0
TXN2614,CUST1613,68,217510,1001.07,ATM,Electronics,Web,USA,0,0,944,5,57.07,0
TXN2615,CUST861,50,9977,867.56,Online,Travel,Web,USA,0,2,3355,8,2487.44,0
TXN2616,CUST980,35,156320,1599.58,UPI,Restaurant,Web,USA,1,3,1218,5,381.58,0
TXN2617,CUST854,69,96932,1226.72,ATM,Travel,Web,USA,1,3,1041,8,185.72,0
TXN2618,CUST1405,31,338215,6276.4,UPI,Grocery,Web,UK,1,2,4688,2,1588.4,0
TXN2619,CUST1181,68,155826,1879.09,ATM,Travel,Web,USA,0,0,1459,6,420.09,0
TXN2620,CUST1960,20,335940,2003.32,POS,Restaurant,Web,USA,1,0,1830,3,173.32,0
TXN2621,CUST218,68,269317,1214.4,Online,Travel,Mobile,UK,0,3,963,3,251.4,0
TXN2622,CUST554,52,64076,628.34,UPI,Electronics,Mobile,India,0,3,587,5,41.34,0
TXN2623,CUST1452,33,37491,2716.79,ATM,Grocery,Web,USA,0,3,4801,6,2084.21,0
TXN2624,CUST851,27,400472,3661.03,UPI,Restaurant,Web,UK,0,3,4109,6,447.97,0
TXN2625,CUST1407,21,473083,2998.21,UPI,Restaurant,Web,India,1,0,2055,4,943.21,0
TXN2626,CUST820,29,428223,5754.05,ATM,Travel,Web,India,1,1,4009,6,1745.05,0
TXN2627,CUST1759,54,342194,728.0,UPI,Restaurant,Web,UK,0,2,1303,6,575.0,0
TXN2628,CUST1469,57,239627,4966.66,Online,Travel,Web,UK,1,2,4829,5,137.66,0
TXN2629,CUST867,59,357361,2901.69,POS,Restaurant,Web,Nigeria,1,1,2226,4,675.69,0
TXN2630,CUST933,49,34291,2639.2,ATM,Grocery,Web,India,0,0,2903,2,263.8,0
TXN2631,CUST135,58,436288,1794.82,POS,Restaurant,Mobile,Nigeria,0,5,1420,1,374.82,1
TXN2632,CUST230,58,387357,3715.6,Online,Electronics,Web,Nigeria,0,2,3493,7,222.6,0
TXN2633,CUST571,57,107470,1463.62,ATM,Electronics,Web,India,1,2,3395,9,1931.38,0
TXN2634,CUST595,60,313117,1948.64,POS,Restaurant,Mobile,USA,1,5,3421,8,1472.36,1
TXN2635,CUST1350,23,34552,7461.43,POS,Travel,Mobile,USA,0,1,4937,1,2524.43,0
TXN2636,CUST192,28,87630,1581.82,Online,Restaurant,Mobile,USA,0,5,1241,1,340.82,1
TXN2637,CUST1935,59,313974,2149.51,ATM,Grocery,Mobile,UK,1,4,1891,7,258.51,1
TXN2638,CUST507,30,402438,6146.31,Online,Travel,Web,UK,0,0,3954,10,2192.31,0
TXN2639,CUST1939,57,4345,1461.14,Online,Restaurant,Web,USA,1,0,2298,2,836.86,0
TXN2640,CUST1141,26,469150,4517.78,Online,Travel,Mobile,USA,0,2,4931,9,413.22,0
TXN2641,CUST843,51,322590,1404.6,POS,Travel,Mobile,India,1,5,1108,2,296.6,1
TXN2642,CUST1099,45,436864,4326.99,Online,Grocery,Web,India,1,3,3371,2,955.99,0
TXN2643,CUST797,28,151925,2156.51,POS,Electronics,Web,India,1,3,2795,9,638.49,0
TXN2644,CUST487,68,70833,132.82,POS,Travel,Web,UK,0,5,4218,5,4085.18,1
TXN2645,CUST873,50,112909,1777.27,UPI,Restaurant,Mobile,UK,0,2,3546,2,1768.73,0
TXN2646,CUST1031,24,249214,890.14,Online,Grocery,Web,India,1,2,1023,10,132.86,0
TXN2647,CUST949,34,53047,5760.49,Online,Grocery,Mobile,USA,0,5,4491,1,1269.49,1
TXN2648,CUST72,58,212781,984.84,UPI,Grocery,Web,Nigeria,0,4,1251,3,266.16,1
TXN2649,CUST105,18,191029,6681.88,POS,Electronics,Mobile,USA,1,3,4333,7,2348.88,0
TXN2650,CUST1147,20,101730,801.38,ATM,Grocery,Web,India,1,2,543,2,258.38,0
TXN2651,CUST314,59,418552,100.0,ATM,Travel,Mobile,Nigeria,1,2,1872,2,1772.0,0
TXN2652,CUST746,37,17547,7613.99,Online,Electronics,Web,India,0,4,3846,8,3767.99,1
TXN2653,CUST1186,49,35722,1826.01,Online,Electronics,Mobile,UK,1,2,2531,7,704.99,0
TXN2654,CUST1450,59,15214,4073.51,Online,Grocery,Web,USA,0,2,3177,10,896.51,0
TXN2655,CUST338,53,118954,1138.47,UPI,Grocery,Web,Nigeria,0,3,1515,3,376.53,0
TXN2656,CUST417,56,481950,1019.05,POS,Restaurant,Web,India,1,4,878,10,141.05,1
TXN2657,CUST1027,26,132043,5089.17,POS,Grocery,Mobile,USA,1,2,2795,4,2294.17,0
TXN2658,CUST527,36,3770,3332.84,UPI,Travel,Mobile,USA,0,1,3218,2,114.84,0
TXN2659,CUST472,44,112522,5075.7,Online,Electronics,Web,Nigeria,0,2,3191,5,1884.7,0
TXN2660,CUST649,18,456257,3006.29,POS,Electronics,Mobile,UK,0,1,4708,4,1701.71,0
TXN2661,CUST1193,52,167899,706.73,UPI,Electronics,Mobile,Nigeria,0,3,600,7,106.73,0
TXN2662,CUST763,47,153352,1817.14,POS,Restaurant,Web,Nigeria,1,2,3502,4,1684.86,0
TXN2663,CUST533,28,270230,1539.23,UPI,Grocery,Web,UK,0,1,1250,5,289.23,0
TXN2664,CUST57,20,158089,2196.94,UPI,Electronics,Mobile,USA,1,5,2655,9,458.06,1
TXN2665,CUST1656,49,234313,5001.76,POS,Grocery,Mobile,Nigeria,1,0,3325,3,1676.76,0
TXN2666,CUST1200,37,141641,4256.01,UPI,Electronics,Mobile,Nigeria,0,5,3050,3,1206.01,1
TXN2667,CUST970,34,300745,1450.52,Online,Restaurant,Web,Nigeria,0,5,2943,1,1492.48,1
TXN2668,CUST76,47,392582,2135.71,Online,Electronics,Mobile,USA,0,0,2751,7,615.29,0
TXN2669,CUST150,36,319495,2500.36,POS,Grocery,Web,India,1,4,4065,2,1564.64,1
TXN2670,CUST1894,57,130427,5253.02,Online,Electronics,Web,UK,1,0,3701,1,1552.02,0
TXN2671,CUST1872,56,58771,3022.02,Online,Electronics,Web,India,1,4,4960,1,1937.98,1
TXN2672,CUST1921,36,9631,2431.84,Online,Restaurant,Mobile,USA,1,5,2379,1,52.84,1
TXN2673,CUST338,40,113302,1040.69,ATM,Restaurant,Mobile,India,0,3,917,2,123.69,0
TXN2674,CUST1606,41,413520,2641.6,ATM,Electronics,Web,USA,0,3,2816,10,174.4,0
TXN2675,CUST1692,36,128055,4572.8,UPI,Travel,Web,Nigeria,0,3,4697,8,124.2,0
TXN2676,CUST72,35,168261,2918.94,ATM,Restaurant,Web,UK,0,0,3417,2,498.06,0
TXN2677,CUST1112,37,396782,3442.87,UPI,Restaurant,Web,UK,0,2,3400,10,42.87,0
TXN2678,CUST1678,25,76290,1722.59,UPI,Grocery,Web,India,0,4,1682,9,40.59,1
TXN2679,CUST914,59,259116,3329.74,ATM,Travel,Mobile,USA,1,4,3128,9,201.74,1
TXN2680,CUST1040,18,324833,1408.09,POS,Travel,Web,India,0,0,1611,6,202.91,0
TXN2681,CUST1842,44,220302,2985.72,POS,Travel,Web,UK,1,1,2487,8,498.72,0
TXN2682,CUST1162,59,9225,4056.11,UPI,Electronics,Web,UK,0,5,4187,1,130.89,1
TXN2683,CUST1912,56,394773,2366.97,ATM,Restaurant,Mobile,USA,1,4,2100,10,266.97,1
TXN2684,CUST1541,67,142120,987.8,ATM,Travel,Web,India,0,2,4750,4,3762.2,0
TXN2685,CUST44,33,59566,6247.36,Online,Restaurant,Web,Nigeria,0,0,4256,9,1991.36,0
TXN2686,CUST1521,35,161352,6359.33,UPI,Restaurant,Web,USA,1,1,4718,3,1641.33,0
TXN2687,CUST1418,65,160113,469.11,Online,Electronics,Web,USA,1,3,3475,7,3005.89,0
TXN2688,CUST1214,63,351916,1151.63,UPI,Electronics,Web,USA,0,4,1627,9,475.37,1
TXN2689,CUST1477,33,64469,5632.69,POS,Travel,Mobile,Nigeria,1,5,4159,9,1473.69,1
TXN2690,CUST1036,65,152164,1133.32,POS,Electronics,Web,India,0,2,1839,7,705.68,0
TXN2691,CUST1792,67,5074,1173.07,POS,Grocery,Mobile,USA,1,3,1652,4,478.93,0
TXN2692,CUST1331,32,140019,4589.33,ATM,Restaurant,Web,Nigeria,0,3,4039,8,550.33,0
TXN2693,CUST1416,38,436445,1423.21,POS,Restaurant,Mobile,UK,1,0,2022,10,598.79,0
TXN2694,CUST1576,20,143285,2230.77,UPI,Restaurant,Mobile,India,0,4,1128,6,1102.77,1
TXN2695,CUST175,39,149677,4571.99,Online,Electronics,Web,UK,1,1,2778,3,1793.99,0
TXN2696,CUST705,50,147729,3227.06,ATM,Electronics,Mobile,UK,0,5,4037,6,809.94,1
TXN2697,CUST1404,61,237657,2317.45,ATM,Electronics,Web,Nigeria,1,1,4270,4,1952.55,0
TXN2698,CUST723,38,335911,4189.13,Online,Travel,Web,Nigeria,1,3,4842,3,652.87,0
TXN2699,CUST789,33,347524,2509.64,Online,Electronics,Web,India,0,5,2857,8,347.36,1
TXN2700,CUST688,35,315893,877.2,UPI,Restaurant,Web,UK,1,2,1057,4,179.8,0
TXN2701,CUST865,47,145254,1289.09,UPI,Electronics,Mobile,UK,0,4,1623,6,333.91,1
TXN2702,CUST1635,64,3621,2110.29,UPI,Restaurant,Web,USA,0,4,1906,10,204.29,1
TXN2703,CUST1666,56,353279,3061.69,UPI,Grocery,Web,USA,0,2,4933,4,1871.31,0
TXN2704,CUST1519,39,61685,3384.41,Online,Travel,Mobile,India,1,4,3315,7,69.41,1
TXN2705,CUST878,66,34611,785.89,POS,Restaurant,Mobile,Nigeria,0,3,1447,8,661.11,0
TXN2706,CUST492,37,122538,3899.02,ATM,Grocery,Mobile,USA,1,5,3329,4,570.02,1
TXN2707,CUST703,39,320220,2791.14,Online,Electronics,Mobile,UK,1,5,1330,6,1461.14,1
TXN2708,CUST993,50,359298,1529.56,ATM,Electronics,Mobile,UK,0,1,919,2,610.56,0
TXN2709,CUST1969,55,457212,6177.32,Online,Electronics,Web,USA,0,0,4988,7,1189.32,0
TXN2710,CUST1943,30,342135,4220.54,UPI,Restaurant,Mobile,UK,0,3,4415,2,194.46,0
TXN2711,CUST435,42,412545,509.31,POS,Grocery,Web,USA,1,2,1207,9,697.69,0
TXN2712,CUST769,67,425061,1068.33,UPI,Grocery,Mobile,UK,0,0,1180,10,111.67,0
TXN2713,CUST551,38,318917,2999.43,ATM,Restaurant,Mobile,Nigeria,1,3,2263,3,736.43,0
TXN2714,CUST1464,40,155857,104.37,UPI,Electronics,Web,USA,1,1,886,8,781.63,0
TXN2715,CUST364,66,149243,5040.35,ATM,Restaurant,Mobile,Nigeria,1,5,3235,5,1805.35,1
TXN2716,CUST1861,42,286261,1267.4,POS,Electronics,Web,Nigeria,1,1,2829,4,1561.6,0
TXN2717,CUST1581,47,392046,2284.27,POS,Grocery,Mobile,India,0,4,3573,2,1288.73,1
TXN2718,CUST1293,44,434860,3213.91,Online,Restaurant,Web,India,1,4,3985,4,771.09,1
TXN2719,CUST1654,48,239272,1308.38,POS,Grocery,Mobile,India,0,3,4148,1,2839.62,0
TXN2720,CUST1585,23,370565,3364.2,POS,Travel,Mobile,India,1,1,2109,4,1255.2,0
TXN2721,CUST1766,40,125972,2015.94,Online,Restaurant,Mobile,Nigeria,0,4,1839,4,176.94,1
TXN2722,CUST824,51,353292,1115.63,POS,Travel,Web,Nigeria,1,4,1520,4,404.37,1
TXN2723,CUST83,28,338884,1765.09,Online,Grocery,Mobile,Nigeria,0,4,2293,7,527.91,1
TXN2724,CUST1088,67,3344,1755.35,ATM,Restaurant,Web,USA,0,3,4632,5,2876.65,0
TXN2725,CUST1520,42,157849,3103.44,UPI,Restaurant,Mobile,UK,0,1,2344,9,759.44,0
TXN2726,CUST1857,49,387407,5135.9,ATM,Restaurant,Mobile,Nigeria,1,1,4389,2,746.9,0
TXN2727,CUST1269,48,455565,1369.59,UPI,Electronics,Web,UK,1,1,1615,4,245.41,0
TXN2728,CUST654,19,334573,2071.2,POS,Grocery,Web,UK,0,5,3171,6,1099.8,1
TXN2729,CUST1260,34,112534,614.53,Online,Restaurant,Web,India,1,5,3800,7,3185.47,1
TXN2730,CUST305,20,460531,3901.02,ATM,Restaurant,Web,USA,0,0,2649,2,1252.02,0
TXN2731,CUST392,68,458919,4807.54,Online,Travel,Web,USA,1,3,2700,1,2107.54,0
TXN2732,CUST1466,52,70416,4214.63,UPI,Electronics,Web,India,1,3,4481,7,266.37,0
TXN2733,CUST232,18,450912,649.46,Online,Electronics,Mobile,Nigeria,0,5,4717,4,4067.54,1
TXN2734,CUST945,44,287728,1121.54,Online,Electronics,Mobile,UK,1,5,912,7,209.54,1
TXN2735,CUST249,58,241058,506.43,ATM,Restaurant,Mobile,USA,1,4,3976,10,3469.57,1
TXN2736,CUST1838,62,131084,3773.96,POS,Restaurant,Web,India,0,3,3581,10,192.96,0
TXN2737,CUST781,44,297747,6926.56,UPI,Grocery,Mobile,India,0,1,4938,4,1988.56,0
TXN2738,CUST1047,61,72483,1942.46,POS,Grocery,Web,UK,0,2,4179,8,2236.54,0
TXN2739,CUST221,18,140249,1609.48,Online,Electronics,Web,USA,1,4,2617,7,1007.52,1
TXN2740,CUST1149,20,44725,537.92,UPI,Electronics,Mobile,USA,0,0,1222,8,684.08,0
TXN2741,CUST1062,67,407908,1026.01,POS,Travel,Web,USA,1,0,901,5,125.01,0
TXN2742,CUST521,54,314008,6532.47,ATM,Travel,Mobile,UK,1,5,4234,2,2298.47,1
TXN2743,CUST1722,49,45264,1891.93,POS,Travel,Web,Nigeria,1,1,3292,4,1400.07,0
TXN2744,CUST38,68,120019,484.53,Online,Grocery,Mobile,USA,0,4,582,1,97.47,1
TXN2745,CUST1588,59,125357,1704.48,ATM,Electronics,Web,Nigeria,1,2,1821,8,116.52,0
TXN2746,CUST1667,35,109154,2774.37,UPI,Restaurant,Mobile,Nigeria,1,2,2244,2,530.37,0
TXN2747,CUST935,20,289666,351.95,POS,Restaurant,Web,UK,1,5,891,10,539.05,1
TXN2748,CUST79,62,210962,1007.07,ATM,Electronics,Web,UK,0,1,2005,8,997.93,0
TXN2749,CUST1229,70,380170,2903.04,ATM,Electronics,Web,USA,1,0,3215,6,311.96,0
TXN2750,CUST1214,52,428162,2077.98,POS,Grocery,Web,Nigeria,1,4,2349,10,271.02,1
TXN2751,CUST69,45,336378,1983.15,ATM,Restaurant,Mobile,Nigeria,1,4,3206,5,1222.85,1
TXN2752,CUST1377,22,142338,7791.88,POS,Electronics,Web,UK,0,4,4339,10,3452.88,1
TXN2753,CUST1139,59,190682,6150.85,POS,Grocery,Mobile,India,0,2,4976,7,1174.85,0
TXN2754,CUST332,24,385876,322.48,ATM,Electronics,Mobile,India,1,5,815,1,492.52,1
TXN2755,CUST272,45,379860,5833.72,Online,Electronics,Web,UK,1,2,3486,7,2347.72,0
TXN2756,CUST399,62,133253,2896.75,UPI,Travel,Web,UK,1,2,4814,3,1917.25,0
TXN2757,CUST1273,69,460577,1885.01,POS,Travel,Mobile,USA,0,5,2717,1,831.99,1
TXN2758,CUST899,63,206161,3371.77,Online,Grocery,Mobile,India,0,1,3179,8,192.77,0
TXN2759,CUST1079,31,432942,3251.42,POS,Grocery,Mobile,Nigeria,1,5,3187,10,64.42,1
TXN2760,CUST215,66,364627,420.67,UPI,Restaurant,Web,India,0,5,1017,10,596.33,1
TXN2761,CUST1759,33,98678,1946.42,ATM,Travel,Mobile,Nigeria,0,4,3011,6,1064.58,1
TXN2762,CUST496,60,199783,1372.04,Online,Restaurant,Mobile,India,0,3,1508,6,135.96,0
TXN2763,CUST233,23,51373,3903.32,POS,Travel,Web,Nigeria,0,2,3950,10,46.68,0
TXN2764,CUST881,34,98547,176.41,Online,Electronics,Mobile,Nigeria,0,4,1379,1,1202.59,1
TXN2765,CUST1916,32,195084,1811.39,POS,Electronics,Web,UK,0,1,2005,7,193.61,0
TXN2766,CUST628,43,466649,682.82,Online,Grocery,Mobile,UK,1,0,1289,8,606.18,0
TXN2767,CUST1352,41,381092,845.18,ATM,Electronics,Mobile,UK,1,1,812,8,33.18,0
TXN2768,CUST751,23,13465,2175.07,Online,Electronics,Mobile,Nigeria,0,3,4287,8,2111.93,0
TXN2769,CUST450,35,100191,1280.97,Online,Restaurant,Mobile,UK,0,5,3772,6,2491.03,1
TXN2770,CUST1819,40,485911,2075.07,Online,Electronics,Mobile,Nigeria,1,2,3634,1,1558.93,0
TXN2771,CUST1060,21,297013,2330.64,UPI,Grocery,Web,Nigeria,1,3,4132,9,1801.36,0
TXN2772,CUST52,46,252606,1537.14,UPI,Grocery,Mobile,Nigeria,1,2,2396,10,858.86,0
TXN2773,CUST1571,20,295820,1240.79,POS,Grocery,Web,UK,1,1,2000,9,759.21,0
TXN2774,CUST792,22,429753,2727.78,UPI,Travel,Web,India,1,2,2134,5,593.78,0
TXN2775,CUST1594,41,340196,4793.62,ATM,Travel,Mobile,Nigeria,1,3,3080,1,1713.62,0
TXN2776,CUST540,58,204612,4293.46,POS,Restaurant,Mobile,USA,1,5,3804,3,489.46,1
TXN2777,CUST1829,70,394941,794.84,ATM,Travel,Mobile,India,0,5,2748,5,1953.16,1
TXN2778,CUST327,47,23441,1528.4,POS,Grocery,Mobile,UK,1,4,3265,2,1736.6,1
TXN2779,CUST91,70,300688,1777.58,UPI,Travel,Web,USA,1,2,3367,6,1589.42,0
TXN2780,CUST1647,19,447524,1219.22,ATM,Travel,Web,UK,1,5,1648,7,428.78,1
TXN2781,CUST918,57,61719,2484.7,POS,Electronics,Mobile,Nigeria,0,1,3182,8,697.3,0
TXN2782,CUST1787,49,160474,564.71,UPI,Restaurant,Web,India,0,2,2149,2,1584.29,0
TXN2783,CUST1545,50,174498,736.16,ATM,Electronics,Web,UK,1,0,1048,1,311.84,0
TXN2784,CUST1479,18,476057,3268.72,Online,Restaurant,Mobile,Nigeria,0,4,2919,5,349.72,1
TXN2785,CUST942,35,35077,1227.0,Online,Grocery,Mobile,USA,1,2,2200,5,973.0,0
TXN2786,CUST770,59,224812,1168.32,POS,Grocery,Web,India,0,4,1946,2,777.68,1
TXN2787,CUST616,61,200137,2026.23,POS,Grocery,Mobile,UK,0,2,3829,3,1802.77,0
TXN2788,CUST1073,47,447066,1825.69,ATM,Restaurant,Mobile,USA,1,5,1750,8,75.69,1
TXN2789,CUST1956,42,77735,238.75,Online,Grocery,Mobile,India,0,0,608,2,369.25,0
TXN2790,CUST1608,53,497610,1104.41,ATM,Travel,Web,India,0,5,951,10,153.41,1
TXN2791,CUST1365,41,262670,346.38,UPI,Grocery,Web,India,1,2,1028,8,681.62,0
TXN2792,CUST571,51,245586,3953.4,ATM,Restaurant,Mobile,UK,1,5,2942,5,1011.4,1
TXN2793,CUST1056,33,105401,1093.0,Online,Grocery,Mobile,USA,0,3,1146,5,53.0,0
TXN2794,CUST917,61,95953,3085.53,Online,Travel,Web,Nigeria,1,0,4775,4,1689.47,0
TXN2795,CUST398,41,481526,1256.41,UPI,Grocery,Web,USA,1,2,3112,5,1855.59,0
TXN2796,CUST11,44,266697,3510.3,ATM,Travel,Mobile,USA,1,4,4741,10,1230.7,1
TXN2797,CUST1226,63,394422,8947.97,POS,Electronics,Mobile,USA,0,3,4280,2,4667.97,0
TXN2798,CUST627,34,166636,4761.2,ATM,Electronics,Mobile,USA,1,3,4445,6,316.2,0
TXN2799,CUST918,67,164163,8468.05,ATM,Restaurant,Mobile,India,1,4,4257,1,4211.05,1
TXN2800,CUST1350,19,225386,2565.77,UPI,Travel,Mobile,UK,0,3,4216,2,1650.23,0
TXN2801,CUST1926,31,168791,411.8,Online,Travel,Mobile,USA,0,2,1778,2,1366.2,0
TXN2802,CUST436,22,130346,3151.03,Online,Electronics,Mobile,USA,1,1,3879,1,727.97,0
TXN2803,CUST898,28,215876,3256.27,UPI,Travel,Mobile,USA,0,3,4667,1,1410.73,0
TXN2804,CUST226,47,74189,651.07,UPI,Electronics,Mobile,UK,1,0,3527,9,2875.93,0
TXN2805,CUST969,60,397112,2595.0,POS,Travel,Web,UK,0,5,4076,4,1481.0,1
TXN2806,CUST253,53,373807,2290.73,ATM,Restaurant,Mobile,USA,0,5,2380,8,89.27,1
TXN2807,CUST1194,48,302545,7008.81,ATM,Restaurant,Mobile,USA,1,2,4331,10,2677.81,0
TXN2808,CUST94,24,341978,1859.8,ATM,Travel,Web,India,0,4,1843,3,16.8,1
TXN2809,CUST860,23,317630,597.79,UPI,Travel,Mobile,Nigeria,0,2,594,6,3.79,0
TXN2810,CUST974,69,36272,2052.79,Online,Travel,Web,Nigeria,0,0,1330,7,722.79,0
TXN2811,CUST930,33,382453,2805.94,ATM,Electronics,Web,India,1,5,3772,8,966.06,1
TXN2812,CUST1975,62,226782,1126.57,UPI,Travel,Web,India,0,4,3996,4,2869.43,1
TXN2813,CUST776,62,323594,1503.98,ATM,Grocery,Web,India,1,4,4574,3,3070.02,1
TXN2814,CUST589,31,192249,404.21,Online,Grocery,Mobile,India,1,4,940,8,535.79,1
TXN2815,CUST109,51,236582,450.27,ATM,Travel,Web,UK,0,3,4269,10,3818.73,0
TXN2816,CUST966,45,321688,994.75,Online,Grocery,Web,Nigeria,1,5,1542,7,547.25,1
TXN2817,CUST1272,68,122514,1701.22,POS,Travel,Web,India,1,3,2231,4,529.78,0
TXN2818,CUST1849,51,102268,1561.53,Online,Grocery,Mobile,India,1,4,1504,2,57.53,1
TXN2819,CUST1152,23,223932,5300.42,UPI,Travel,Mobile,Nigeria,0,2,4310,3,990.42,0
TXN2820,CUST749,24,272036,703.59,Online,Electronics,Mobile,India,1,2,1896,4,1192.41,0
TXN2821,CUST1687,31,243768,1127.6,POS,Travel,Web,Nigeria,0,3,1134,6,6.4,0
TXN2822,CUST969,55,111416,3030.04,Online,Travel,Web,Nigeria,0,3,4580,5,1549.96,0
TXN2823,CUST406,29,12847,2269.99,Online,Restaurant,Web,India,1,1,3206,8,936.01,0
TXN2824,CUST1881,49,255899,2691.37,ATM,Electronics,Mobile,India,1,0,3282,3,590.63,0
TXN2825,CUST1740,34,387458,2810.55,Online,Travel,Mobile,UK,0,5,3537,2,726.45,1
TXN2826,CUST27,18,233112,2089.18,ATM,Grocery,Mobile,India,0,4,1632,1,457.18,1
TXN2827,CUST644,37,223188,1311.65,POS,Grocery,Web,UK,0,4,1977,7,665.35,1
TXN2828,CUST617,45,416689,1143.68,UPI,Restaurant,Web,USA,1,5,976,1,167.68,1
TXN2829,CUST788,39,6620,644.67,POS,Restaurant,Web,Nigeria,0,1,698,4,53.33,0
TXN2830,CUST1758,33,483643,1562.43,POS,Electronics,Mobile,UK,1,4,851,3,711.43,1
TXN2831,CUST1412,44,112374,3951.46,Online,Travel,Mobile,UK,1,2,3582,3,369.46,0
TXN2832,CUST269,46,446619,100.0,POS,Travel,Mobile,India,0,4,1246,10,1146.0,1
TXN2833,CUST1998,20,162169,3622.75,ATM,Travel,Web,USA,0,1,4970,3,1347.25,0
TXN2834,CUST116,38,234811,502.02,Online,Grocery,Web,UK,1,1,523,6,20.98,0
TXN2835,CUST1547,61,265951,1926.74,UPI,Grocery,Mobile,USA,0,3,1987,2,60.26,0
TXN2836,CUST1901,63,318818,1104.32,UPI,Restaurant,Mobile,India,1,3,737,10,367.32,0
TXN2837,CUST352,69,214854,3125.21,ATM,Restaurant,Web,Nigeria,1,1,2412,4,713.21,0
TXN2838,CUST74,55,261854,6101.8,POS,Restaurant,Web,Nigeria,0,0,4095,4,2006.8,0
TXN2839,CUST1164,50,357759,3656.88,ATM,Grocery,Mobile,Nigeria,0,5,4060,8,403.12,1
TXN2840,CUST1427,57,489855,1580.41,Online,Travel,Mobile,Nigeria,0,0,777,6,803.41,0
